Time,Collection,Latitude,Longitude,Unit,Data Technology,Host,Protocol,Round Trip Time,Sequence Number,Packet Size,Round Trip Time float,Test Type,Test Status
2025-02-25 21:48:32.552,Day2-VZN-MNO-DEF-OUTER,36.19448400,-94.18451900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,51,3,32,50.6,Ping,Completed
2025-02-25 21:48:33.552,Day2-VZN-MNO-DEF-OUTER,36.19448600,-94.18459100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,50,4,32,50,Ping,Completed
2025-02-25 21:48:34.558,Day2-VZN-MNO-DEF-OUTER,36.19448600,-94.18466400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,5,32,54.5,Ping,Completed
2025-02-25 21:48:35.562,Day2-VZN-MNO-DEF-OUTER,36.19448800,-94.18474000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,6,32,57.5,Ping,Completed
2025-02-25 21:48:36.823,Day2-VZN-MNO-DEF-OUTER,36.19448800,-94.18484900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,318,7,32,318,Ping,Completed
2025-02-25 21:48:37.563,Day2-VZN-MNO-DEF-OUTER,36.19449000,-94.18488200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,8,32,55.1,Ping,Completed
2025-02-25 21:48:38.562,Day2-VZN-MNO-DEF-OUTER,36.19448800,-94.18494600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,9,32,54.5,Ping,Completed
2025-02-25 21:48:39.702,Day2-VZN-MNO-DEF-OUTER,36.19449400,-94.18503800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,193,10,32,193,Ping,Completed
2025-02-25 21:49:11.882,Day2-VZN-MNO-DEF-OUTER,36.19350700,-94.18591600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,63,1,32,63.2,Ping,Completed
2025-02-25 21:49:12.875,Day2-VZN-MNO-DEF-OUTER,36.19350900,-94.18602200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,2,32,54.8,Ping,Completed
2025-02-25 21:49:13.876,Day2-VZN-MNO-DEF-OUTER,36.19350800,-94.18613200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,3,32,55.7,Ping,Completed
2025-02-25 21:49:14.876,Day2-VZN-MNO-DEF-OUTER,36.19350800,-94.18618800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,4,32,54.3,Ping,Completed
2025-02-25 21:49:15.875,Day2-VZN-MNO-DEF-OUTER,36.19351300,-94.18636800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,52,5,32,52.4,Ping,Completed
2025-02-25 21:49:16.877,Day2-VZN-MNO-DEF-OUTER,36.19351400,-94.18643000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,52,6,32,51.7,Ping,Completed
2025-02-25 21:49:17.883,Day2-VZN-MNO-DEF-OUTER,36.19351700,-94.18662500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,7,32,56,Ping,Completed
2025-02-25 21:49:18.897,Day2-VZN-MNO-DEF-OUTER,36.19351800,-94.18669200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,70,8,32,69.5,Ping,Completed
2025-02-25 21:49:19.885,Day2-VZN-MNO-DEF-OUTER,36.19352300,-94.18689300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,9,32,56.2,Ping,Completed
2025-02-25 21:49:20.887,Day2-VZN-MNO-DEF-OUTER,36.19352700,-94.18696100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,10,32,56.9,Ping,Completed
2025-02-25 21:49:52.424,Day2-VZN-MNO-DEF-OUTER,36.19362600,-94.19155700,QualiPoc_083101,LTE,8.8.8.8,ICMP,69,1,32,69.3,Ping,Completed
2025-02-25 21:49:53.411,Day2-VZN-MNO-DEF-OUTER,36.19362200,-94.19165600,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,2,32,54.2,Ping,Completed
2025-02-25 21:49:54.410,Day2-VZN-MNO-DEF-OUTER,36.19362000,-94.19173000,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,3,32,52.9,Ping,Completed
2025-02-25 21:49:55.410,Day2-VZN-MNO-DEF-OUTER,36.19362400,-94.19179300,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,4,32,52.3,Ping,Completed
2025-02-25 21:49:56.411,Day2-VZN-MNO-DEF-OUTER,36.19363500,-94.19184400,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,5,32,50.7,Ping,Completed
2025-02-25 21:49:57.411,Day2-VZN-MNO-DEF-OUTER,36.19365000,-94.19188400,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,6,32,49.5,Ping,Completed
2025-02-25 21:49:58.413,Day2-VZN-MNO-DEF-OUTER,36.19366800,-94.19191800,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,7,32,50.3,Ping,Completed
2025-02-25 21:49:59.431,Day2-VZN-MNO-DEF-OUTER,36.19369000,-94.19195500,QualiPoc_083101,LTE,8.8.8.8,ICMP,66,8,32,66.1,Ping,Completed
2025-02-25 21:50:00.422,Day2-VZN-MNO-DEF-OUTER,36.19372000,-94.19198900,QualiPoc_083101,LTE,8.8.8.8,ICMP,56,9,32,56.3,Ping,Completed
2025-02-25 21:50:01.421,Day2-VZN-MNO-DEF-OUTER,36.19376000,-94.19202400,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,10,32,53.2,Ping,Completed
2025-02-25 21:50:32.737,Day2-VZN-MNO-DEF-OUTER,36.19387600,-94.19211700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,1,32,55.7,Ping,Completed
2025-02-25 21:50:33.738,Day2-VZN-MNO-DEF-OUTER,36.19387400,-94.19214100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,2,32,55.5,Ping,Completed
2025-02-25 21:50:34.742,Day2-VZN-MNO-DEF-OUTER,36.19386500,-94.19217100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,3,32,57.8,Ping,Completed
2025-02-25 21:50:35.741,Day2-VZN-MNO-DEF-OUTER,36.19385100,-94.19223300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,4,32,55.7,Ping,Completed
2025-02-25 21:50:36.741,Day2-VZN-MNO-DEF-OUTER,36.19384800,-94.19225600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,5,32,54.4,Ping,Completed
2025-02-25 21:50:37.755,Day2-VZN-MNO-DEF-OUTER,36.19383900,-94.19233300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,66,6,32,65.9,Ping,Completed
2025-02-25 21:50:38.741,Day2-VZN-MNO-DEF-OUTER,36.19383600,-94.19235900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,52,7,32,52.2,Ping,Completed
2025-02-25 21:50:39.750,Day2-VZN-MNO-DEF-OUTER,36.19382000,-94.19244400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,8,32,59.7,Ping,Completed
2025-02-25 21:50:40.747,Day2-VZN-MNO-DEF-OUTER,36.19379900,-94.19249900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,9,32,55.6,Ping,Completed
2025-02-25 21:50:41.748,Day2-VZN-MNO-DEF-OUTER,36.19376900,-94.19254800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,10,32,55.8,Ping,Completed
2025-02-25 21:51:13.415,Day2-VZN-MNO-DEF-OUTER,36.19351900,-94.19101300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,226,1,32,226,Ping,Completed
2025-02-25 21:51:14.346,Day2-VZN-MNO-DEF-OUTER,36.19351700,-94.19090900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,155,2,32,155,Ping,Completed
2025-02-25 21:51:15.248,Day2-VZN-MNO-DEF-OUTER,36.19351400,-94.19080000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,3,32,57.3,Ping,Completed
2025-02-25 21:51:16.261,Day2-VZN-MNO-DEF-OUTER,36.19351100,-94.19068400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,69,4,32,69.3,Ping,Completed
2025-02-25 21:51:17.261,Day2-VZN-MNO-DEF-OUTER,36.19351000,-94.19057100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,68,5,32,67.5,Ping,Completed
2025-02-25 21:51:18.427,Day2-VZN-MNO-DEF-OUTER,36.19350600,-94.19045800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,231,6,32,231,Ping,Completed
2025-02-25 21:51:19.247,Day2-VZN-MNO-DEF-OUTER,36.19350300,-94.19034000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,51,7,32,51,Ping,Completed
2025-02-25 21:51:20.247,Day2-VZN-MNO-DEF-OUTER,36.19350100,-94.19021700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,49,8,32,48.8,Ping,Completed
2025-02-25 21:51:21.254,Day2-VZN-MNO-DEF-OUTER,36.19349800,-94.19008900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,9,32,55.1,Ping,Completed
2025-02-25 21:51:22.266,Day2-VZN-MNO-DEF-OUTER,36.19349400,-94.18996400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,66,10,32,66.2,Ping,Completed
2025-02-25 21:51:53.946,Day2-VZN-MNO-DEF-OUTER,36.19338100,-94.18574200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,243,1,32,243,Ping,Completed
2025-02-25 21:51:55.067,Day2-VZN-MNO-DEF-OUTER,36.19337600,-94.18552200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,363,2,32,363,Ping,Completed
2025-02-25 21:51:55.777,Day2-VZN-MNO-DEF-OUTER,36.19337400,-94.18544800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,72,3,32,72.2,Ping,Completed
2025-02-25 21:51:56.762,Day2-VZN-MNO-DEF-OUTER,36.19337000,-94.18529300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,4,32,55.5,Ping,Completed
2025-02-25 21:51:57.765,Day2-VZN-MNO-DEF-OUTER,36.19336600,-94.18514400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,5,32,57.9,Ping,Completed
2025-02-25 21:51:58.762,Day2-VZN-MNO-DEF-OUTER,36.19336100,-94.18492800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,6,32,53.9,Ping,Completed
2025-02-25 21:51:59.757,Day2-VZN-MNO-DEF-OUTER,36.19335700,-94.18478100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,48,7,32,47.7,Ping,Completed
2025-02-25 21:52:00.766,Day2-VZN-MNO-DEF-OUTER,36.19335400,-94.18463000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,8,32,56.2,Ping,Completed
2025-02-25 21:52:01.779,Day2-VZN-MNO-DEF-OUTER,36.19335200,-94.18455400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,67,9,32,66.9,Ping,Completed
2025-02-25 21:52:02.772,Day2-VZN-MNO-DEF-OUTER,36.19334900,-94.18433500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,10,32,58.5,Ping,Completed
2025-02-25 21:52:34.356,Day2-VZN-MNO-DEF-OUTER,36.19328900,-94.18144400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,67,1,32,67.4,Ping,Completed
2025-02-25 21:52:35.343,Day2-VZN-MNO-DEF-OUTER,36.19328500,-94.18133200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,2,32,55.3,Ping,Completed
2025-02-25 21:52:36.349,Day2-VZN-MNO-DEF-OUTER,36.19328200,-94.18120400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,3,32,58.3,Ping,Completed
2025-02-25 21:52:37.341,Day2-VZN-MNO-DEF-OUTER,36.19327900,-94.18107200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,51,4,32,50.6,Ping,Completed
2025-02-25 21:52:38.352,Day2-VZN-MNO-DEF-OUTER,36.19327700,-94.18093300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,5,32,59.8,Ping,Completed
2025-02-25 21:52:39.353,Day2-VZN-MNO-DEF-OUTER,36.19327400,-94.18079600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,6,32,59.7,Ping,Completed
2025-02-25 21:52:40.358,Day2-VZN-MNO-DEF-OUTER,36.19327200,-94.18065700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,7,32,62.4,Ping,Completed
2025-02-25 21:52:41.353,Day2-VZN-MNO-DEF-OUTER,36.19326900,-94.18050700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,8,32,56.7,Ping,Completed
2025-02-25 21:52:42.362,Day2-VZN-MNO-DEF-OUTER,36.19326600,-94.18036400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,64,9,32,64.5,Ping,Completed
2025-02-25 21:52:43.472,Day2-VZN-MNO-DEF-OUTER,36.19326300,-94.18022300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,173,10,32,173,Ping,Completed
2025-02-25 21:53:14.887,Day2-VZN-MNO-DEF-OUTER,36.19318100,-94.17729900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,65,1,32,64.8,Ping,Completed
2025-02-25 21:53:15.903,Day2-VZN-MNO-DEF-OUTER,36.19317900,-94.17722600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,80,2,32,79.5,Ping,Completed
2025-02-25 21:53:16.884,Day2-VZN-MNO-DEF-OUTER,36.19317400,-94.17699300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,3,32,57.6,Ping,Completed
2025-02-25 21:53:17.888,Day2-VZN-MNO-DEF-OUTER,36.19317000,-94.17684100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,4,32,62.2,Ping,Completed
2025-02-25 21:53:18.883,Day2-VZN-MNO-DEF-OUTER,36.19316500,-94.17668700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,5,32,55.4,Ping,Completed
2025-02-25 21:53:19.892,Day2-VZN-MNO-DEF-OUTER,36.19316200,-94.17660900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,63,6,32,63.3,Ping,Completed
2025-02-25 21:53:20.892,Day2-VZN-MNO-DEF-OUTER,36.19315500,-94.17636300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,7,32,62.3,Ping,Completed
2025-02-25 21:53:21.897,Day2-VZN-MNO-DEF-OUTER,36.19315200,-94.17619800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,65,8,32,64.9,Ping,Completed
2025-02-25 21:53:22.888,Day2-VZN-MNO-DEF-OUTER,36.19315000,-94.17611800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,9,32,55.2,Ping,Completed
2025-02-25 21:53:23.893,Day2-VZN-MNO-DEF-OUTER,36.19314500,-94.17586100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,10,32,60.2,Ping,Completed
2025-02-25 21:53:55.229,Day2-VZN-MNO-DEF-OUTER,36.19340600,-94.17235100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,59,1,32,58.7,Ping,Completed
2025-02-25 21:53:56.236,Day2-VZN-MNO-DEF-OUTER,36.19340500,-94.17231800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,64,2,32,64.1,Ping,Completed
2025-02-25 21:53:57.239,Day2-VZN-MNO-DEF-OUTER,36.19340300,-94.17228300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,64,3,32,64.5,Ping,Completed
2025-02-25 21:53:58.242,Day2-VZN-MNO-DEF-OUTER,36.19340000,-94.17224800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,67,4,32,66.8,Ping,Completed
2025-02-25 21:53:59.237,Day2-VZN-MNO-DEF-OUTER,36.19339800,-94.17221200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,5,32,61.3,Ping,Completed
2025-02-25 21:54:00.235,Day2-VZN-MNO-DEF-OUTER,36.19339100,-94.17218100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,6,32,56.4,Ping,Completed
2025-02-25 21:54:01.238,Day2-VZN-MNO-DEF-OUTER,36.19337300,-94.17215200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,59,7,32,59.3,Ping,Completed
2025-02-25 21:54:02.240,Day2-VZN-MNO-DEF-OUTER,36.19335000,-94.17214000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,8,32,59.5,Ping,Completed
2025-02-25 21:54:03.244,Day2-VZN-MNO-DEF-OUTER,36.19332000,-94.17215200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,9,32,61.7,Ping,Completed
2025-02-25 21:54:04.251,Day2-VZN-MNO-DEF-OUTER,36.19329700,-94.17217700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,68,10,32,68,Ping,Completed
2025-02-25 21:54:35.751,Day2-VZN-MNO-DEF-OUTER,36.19445300,-94.17292100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,1,32,61.6,Ping,Completed
2025-02-25 21:54:36.751,Day2-VZN-MNO-DEF-OUTER,36.19445500,-94.17296900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,2,32,61.7,Ping,Completed
2025-02-25 21:54:37.754,Day2-VZN-MNO-DEF-OUTER,36.19446100,-94.17311500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,63,3,32,62.8,Ping,Completed
2025-02-25 21:54:38.753,Day2-VZN-MNO-DEF-OUTER,36.19446200,-94.17316600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,4,32,61,Ping,Completed
2025-02-25 21:54:39.756,Day2-VZN-MNO-DEF-OUTER,36.19446500,-94.17333100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,63,5,32,63,Ping,Completed
2025-02-25 21:54:40.750,Day2-VZN-MNO-DEF-OUTER,36.19446600,-94.17338800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,6,32,55.8,Ping,Completed
2025-02-25 21:54:41.752,Day2-VZN-MNO-DEF-OUTER,36.19446900,-94.17350700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,7,32,57.7,Ping,Completed
2025-02-25 21:54:42.757,Day2-VZN-MNO-DEF-OUTER,36.19447300,-94.17366800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,62,8,32,61.5,Ping,Completed
2025-02-25 21:54:43.754,Day2-VZN-MNO-DEF-OUTER,36.19447500,-94.17377200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,9,32,57.3,Ping,Completed
2025-02-25 21:54:44.755,Day2-VZN-MNO-DEF-OUTER,36.19447600,-94.17382400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,10,32,55.4,Ping,Completed
2025-02-25 21:55:16.190,Day2-VZN-MNO-DEF-OUTER,36.19631100,-94.17407800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,64,1,32,64.5,Ping,Completed
2025-02-25 21:55:17.188,Day2-VZN-MNO-DEF-OUTER,36.19632000,-94.17408900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,2,32,61.2,Ping,Completed
2025-02-25 21:55:18.187,Day2-VZN-MNO-DEF-OUTER,36.19632300,-94.17409800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,3,32,60,Ping,Completed
2025-02-25 21:55:19.193,Day2-VZN-MNO-DEF-OUTER,36.19632900,-94.17411800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,65,4,32,64.9,Ping,Completed
2025-02-25 21:55:20.186,Day2-VZN-MNO-DEF-OUTER,36.19632300,-94.17415300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,5,32,57.3,Ping,Completed
2025-02-25 21:55:21.192,Day2-VZN-MNO-DEF-OUTER,36.19629800,-94.17418600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,6,32,60.8,Ping,Completed
2025-02-25 21:55:22.188,Day2-VZN-MNO-DEF-OUTER,36.19625700,-94.17420200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,7,32,55.4,Ping,Completed
2025-02-25 21:55:23.194,Day2-VZN-MNO-DEF-OUTER,36.19619700,-94.17421000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,8,32,60.5,Ping,Completed
2025-02-25 21:55:24.193,Day2-VZN-MNO-DEF-OUTER,36.19612100,-94.17421600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,9,32,57.5,Ping,Completed
2025-02-25 21:55:25.202,Day2-VZN-MNO-DEF-OUTER,36.19603100,-94.17422100,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,65,10,32,65.4,Ping,Completed
2025-02-25 21:55:56.758,Day2-VZN-MNO-DEF-OUTER,36.19330600,-94.17434500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,59,1,32,59.1,Ping,Completed
2025-02-25 21:55:57.761,Day2-VZN-MNO-DEF-OUTER,36.19329700,-94.17434700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,2,32,61.1,Ping,Completed
2025-02-25 21:55:58.760,Day2-VZN-MNO-DEF-OUTER,36.19328000,-94.17435500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,3,32,57.9,Ping,Completed
2025-02-25 21:55:59.762,Day2-VZN-MNO-DEF-OUTER,36.19324800,-94.17440000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,59,4,32,59.4,Ping,Completed
2025-02-25 21:56:00.760,Day2-VZN-MNO-DEF-OUTER,36.19323300,-94.17445000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,5,32,55.7,Ping,Completed
2025-02-25 21:56:01.765,Day2-VZN-MNO-DEF-OUTER,36.19322800,-94.17448000,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,6,32,58.5,Ping,Completed
2025-02-25 21:56:02.763,Day2-VZN-MNO-DEF-OUTER,36.19322800,-94.17459600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,7,32,56.1,Ping,Completed
2025-02-25 21:56:03.763,Day2-VZN-MNO-DEF-OUTER,36.19323100,-94.17469400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,8,32,55.5,Ping,Completed
2025-02-25 21:56:04.770,Day2-VZN-MNO-DEF-OUTER,36.19323300,-94.17480300,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,9,32,61.3,Ping,Completed
2025-02-25 21:56:05.767,Day2-VZN-MNO-DEF-OUTER,36.19323400,-94.17485900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,10,32,57,Ping,Completed
2025-02-25 21:56:37.247,Day2-VZN-MNO-DEF-OUTER,36.19341900,-94.18036400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,61,1,32,60.9,Ping,Completed
2025-02-25 21:56:38.245,Day2-VZN-MNO-DEF-OUTER,36.19342200,-94.18055400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,56,2,32,56.4,Ping,Completed
2025-02-25 21:56:39.466,Day2-VZN-MNO-DEF-OUTER,36.19342600,-94.18074600,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,277,3,32,277,Ping,Completed
2025-02-25 21:56:40.239,Day2-VZN-MNO-DEF-OUTER,36.19343000,-94.18094100,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,4,32,47.8,Ping,Completed
2025-02-25 21:56:41.240,Day2-VZN-MNO-DEF-OUTER,36.19343400,-94.18114000,QualiPoc_083101,LTE,8.8.8.8,ICMP,47,5,32,47.4,Ping,Completed
2025-02-25 21:56:42.239,Day2-VZN-MNO-DEF-OUTER,36.19343800,-94.18132600,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,6,32,46.5,Ping,Completed
2025-02-25 21:56:43.239,Day2-VZN-MNO-DEF-OUTER,36.19344200,-94.18151800,QualiPoc_083101,LTE,8.8.8.8,ICMP,45,7,32,45.3,Ping,Completed
2025-02-25 21:56:44.239,Day2-VZN-MNO-DEF-OUTER,36.19344700,-94.18172100,QualiPoc_083101,LTE,8.8.8.8,ICMP,43,8,32,43.3,Ping,Completed
2025-02-25 21:56:45.250,Day2-VZN-MNO-DEF-OUTER,36.19345200,-94.18191300,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,9,32,52.3,Ping,Completed
2025-02-25 21:56:46.249,Day2-VZN-MNO-DEF-OUTER,36.19345700,-94.18210000,QualiPoc_083101,LTE,8.8.8.8,ICMP,50,10,32,50.4,Ping,Completed
2025-02-25 21:57:17.682,Day2-VZN-MNO-DEF-OUTER,36.19449000,-94.18350400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,58,1,32,58.2,Ping,Completed
2025-02-25 21:57:18.683,Day2-VZN-MNO-DEF-OUTER,36.19449900,-94.18360200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,2,32,57,Ping,Completed
2025-02-25 21:57:19.688,Day2-VZN-MNO-DEF-OUTER,36.19450100,-94.18374500,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,3,32,59.7,Ping,Completed
2025-02-25 21:57:20.683,Day2-VZN-MNO-DEF-OUTER,36.19450200,-94.18382700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,54,4,32,54.3,Ping,Completed
2025-02-25 21:57:21.685,Day2-VZN-MNO-DEF-OUTER,36.19450200,-94.18386400,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,5,32,55.2,Ping,Completed
2025-02-25 21:57:22.688,Day2-VZN-MNO-DEF-OUTER,36.19450600,-94.18390700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,6,32,56.9,Ping,Completed
2025-02-25 21:57:23.691,Day2-VZN-MNO-DEF-OUTER,36.19453500,-94.18394800,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,60,7,32,59.6,Ping,Completed
2025-02-25 21:57:24.688,Day2-VZN-MNO-DEF-OUTER,36.19454800,-94.18395700,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,55,8,32,55,Ping,Completed
2025-02-25 21:57:25.691,Day2-VZN-MNO-DEF-OUTER,36.19461000,-94.18396900,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,57,9,32,57.3,Ping,Completed
2025-02-25 21:57:26.695,Day2-VZN-MNO-DEF-OUTER,36.19463400,-94.18397200,QualiPoc_083101,LTE-5G NR,8.8.8.8,ICMP,59,10,32,59.2,Ping,Completed
2025-02-25 22:01:54.167,Day2-TMO-MNO-DEF-OUTER,36.19448200,-94.18472700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,276,1,32,276,Ping,Completed
2025-02-25 22:01:54.953,Day2-TMO-MNO-DEF-OUTER,36.19448300,-94.18476800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,2,32,60.8,Ping,Completed
2025-02-25 22:01:55.953,Day2-TMO-MNO-DEF-OUTER,36.19448500,-94.18484800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,3,32,59.8,Ping,Completed
2025-02-25 22:01:56.952,Day2-TMO-MNO-DEF-OUTER,36.19448700,-94.18488800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,4,32,58.5,Ping,Completed
